48099,2019
48101,40
48103,77
48105,166
48107,117
48109,127
48111,386
48113,96694
48115,897
48117,1042
48119,36
48121,14978
48123,1087
48125,55
48127,294
48129,86
48131,499
48133,265
48135,3981
48137,72
48139,5043
48141,50114
48143,1065
48145,690
48147,798
48149,528
48151,117
48153,128
48155,22
48157,17735
48159,223
48161,463
48163,1020
48165,581
48167,12703
48169,123
48171,365
48173,13
48175,166
48177,1133
48179,516
48181,2752
48183,2612
48185,1193
48187,3903
48189,2678
48191,44
48193,206
48195,199
48197,63
48199,1461
48201,162306
48203,1121
48205,179
48207,86
48209,6132
48211,156
48213,1332
48215,35785
48217,858
48219,754
48221,1233
48223,693
48225,430
48227,1222
48229,114
48231,2075
48233,338
48235,14
48237,155
48239,656
48241,520
48243,23
48245,8471
48247,183
48249,1726
48251,3821
48253,610
48255,960
48257,3629
48259,391
48261,11
48263,12
48265,714
48267,31
48269,1
48271,79
48273,1034
48275,114
48277,1874
48279,574
48281,315
48283,381
48285,1177
48287,245
48289,372
48291,2312
48293,684
48295,74
48297,392
48299,189
48303,19418
48305,198
48307,220
48309,10316
48311,25
48313,771
48315,173
48317,93
48319,83
48321,1122
48323,4322
48325,1294
48327,77
48329,5540
48331,550
48333,79
48335,202
48337,299
48339,13395
48341,1352
48343,236
48345,17
48347,1820
48349,1472
48351,189
48353,441
48355,16259
48357,338
48359,27
48361,2267
48363,745
48365,486
48367,2528
48369,579
48371,519
48373,918
48375,8237
48377,174
48379,97
48381,5483
48383,97
48385,126
48387,202
48389,289
48391,314
48393,15
48395,435
48397,1988
48399,303
48401,1044
48403,102
48405,221
48407,242
48409,1592
48411,242
48413,55
48415,1140
48417,40
48419,554
48421,78
48423,4633
48425,160
48427,3585
48429,166
48431,21
48433,21
48435,114
48437,161
48439,60779
48441,2298
48443,4
48445,626
48447,19
48449,1614
48451,2661
48453,32143
48455,208
48457,273
48459,516
48461,28
48463,845
48465,2637
48467,719
48469,4302
48471,3959
48473,1012
48475,175
48477,719
48479,15413
48481,1471
48483,91
48485,4001
48487,384
48489,1251
48491,9588
48493,1004
48495,153
48497,965
48499,664
48501,338
48503,620
48505,358
48507,470
0,328
49001,86
49003,1043
49005,4422
49007,286
49009,1
49011,9044
49013,191
49015,132
49017,108
49019,138
49021,980
49023,280
49025,104
49027,281
49029,234
49031,29
49033,22
49035,49887
49037,848
49039,474
49041,330
49043,1511
49045,1587
49047,272
49049,30400
49051,1219
49053,5196
49055,21
49057,7087
0,8
50001,124
50003,142
50005,46
50007,1009
50009,9
50011,143
50013,17
50015,63
50017,38
50019,42
50021,137
50023,137
50025,153
50027,128
51001,1227
51003,1612
51005,154
51007,150
51009,626
51011,308
51013,4764
51015,718
51017,26
51019,1308
51021,79
51023,479
51025,424
51027,276
51029,763
51031,784
51033,450
51035,635
51036,104
51037,225
51041,7302
51043,125
51045,61
51047,1401
51049,126
51051,155
51053,540
51057,201
51059,24233
51061,1122
51063,257
51065,436
51067,945
51069,1215
51071,146
51073,357
51075,340
51077,395
51079,298
51081,909
51083,553
51085,1721
51087,6526
51089,1397
51091,10
51093,883
51095,969
51097,87
51099,290
51101,213
51103,204
51105,579
51107,8048
51109,414
51111,156
51113,145
51115,137
51117,904
51119,148
51121,2958
51125,141
51127,302
51131,320
51133,226
51135,368
51137,427
51139,488
51141,337
51143,1373
51145,324
51147,783
51149,1124
51153,14554
51155,314
51157,70
51159,371
51161,1651
51163,155
51165,1820
51167,527
51169,461
51171,999
51173,655
51175,936
51177,2509
51179,2452
51181,142
51183,643
51185,557
51187,621
51191,1078
51193,351
51195,712
51197,353
51199,658
51510,4349
51520,314
51530,129
51540,1625
51550,5038
51570,317
51580,50
51590,1253
51595,300
51600,164
51610,78
51620,508
51630,599
51640,460
51650,2199
51660,3135
51670,529
51678,257
51680,2091
51683,2058
51685,657
51690,497
51700,3282
51710,5494
51720,52
51730,955
51735,102
51740,2865
51750,964
51760,5456
51770,2951
51775,613
51790,426
51800,2346
51810,8184
51820,407
51830,225
51840,643
0,363
53001,935
53003,294
53005,5385
53007,2025
53009,271
53011,4566
53013,17
53015,832
53017,1243
53019,35
53021,4948
53023,26
53025,3382
53027,726
53029,404
53031,88
53033,27951
53035,1575
53037,775
53039,214
53041,757
53043,81
53045,540
53047,1124
53049,119
53051,148
53053,10514
53055,34
53057,1287
53059,73
53061,9024
53063,9882
53065,282
53067,1694
53069,11
53071,1240
53073,1615
53075,1832
53077,12003
54001,187
54003,1692
54005,408
54007,73
54009,249
54011,1548
54013,36
54015,65
54017,72
54019,796
54021,65
54023,199
54025,217
54027,144
54029,242
54031,108
54033,682
54035,411
54037,626
54039,3828
54041,110
54043,263
54045,801
54047,131
54049,419
54051,420
54053,182
54055,803
54057,244
54059,654
54061,2363
54063,266
54065,157
54067,191
54069,638
54071,79
54073,34
54075,73
54077,225
54079,981
54081,866
54083,429
54085,53
54087,116
54089,140
54091,172
54093,67
54095,55
54097,277
54099,626
54101,36
54103,229
54105,56
54107,720
54109,359
0,1
55001,630
55003,311
55005,1352
55007,292
55009,16581
55011,345
55013,344
55015,2925
55017,1994
55019,1101
55021,2087
55023,396
55025,16593
55027,4939
55029,1022
55031,848
55033,1241
55035,4001
55037,235
55039,5271
55041,524
55043,2129
55045,1078
55047,935
55049,598
55051,260
55053,609
55055,3144
55057,859
55059,6136
55061,1207
55063,4772
55065,611
55067,1122
55069,1009
55071,3421
55073,5851
55075,2050
55077,789
55078,344
55079,46281
55081,1289
55083,2372
55085,1398
55087,10269
55089,2800
55091,175
55093,1052
55095,680
55097,3087
55099,430
55101,9033
55103,516
55105,5957
55107,263
55109,2201
55111,2037
55113,424
55115,2712
55117,5474
55119,589
55121,1168
55123,548
55125,677
55127,3902
55129,274
55131,5291
55133,14569
55135,2895
55137,1120
55139,9927
55141,2056
56001,1154
56003,263
56005,1290
56007,336
56009,342
56011,120
56013,1505
56015,184
56017,55
56019,132
56021,1860
56023,370
56025,1688
56027,17
56029,709
56031,156
56033,836
56035,187
56037,585
56039,814
56041,488
56043,160
56045,164
